Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_YYYY-MM-DD,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_Contract_Market_Code_Quotes,CFTC_Market_Code_Quotes,CFTC_Commodity_Code_Quotes,CFTC_SubGroup_Code,FutOnly_or_Combined
EURO FX - CHICAGO MERCANTILE EXCHANGE,061205,2006-12-05,099741,CME,00,099,223733.000000,23504.000000,144787.000000,12125.000000,23037.000000,2678.000000,4169.000000,80295.000000,13077.000000,5919.000000,7404.000000,3747.000000,0.000000,156453.000000,186502.000000,67280.000000,37231.000000,16160.000000,214.000000,11630.000000,3100.000000,-1948.000000,466.000000,1301.000000,7982.000000,1292.000000,1408.000000,-1716.000000,1951.000000,-15.000000,10326.000000,21133.000000,5834.000000,-4973.000000,100.000000,10.500000,64.700000,5.400000,10.300000,1.200000,1.900000,35.900000,5.800000,2.600000,3.300000,1.700000,0.000000,69.900000,83.400000,30.100000,16.600000,140,15,23,15,11,,8,49,19,16,14,7,0,106,73,18.200000,45.100000,26.600000,57.800000,17.600000,43.300000,24.700000,55.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,061212,2006-12-12,099741,CME,00,099,230245.000000,25589.000000,151515.000000,22761.000000,20139.000000,5580.000000,3161.000000,82572.000000,7682.000000,2903.000000,6875.000000,2959.000000,550.000000,164550.000000,197111.000000,65695.000000,33134.000000,6512.000000,2085.000000,6728.000000,10636.000000,-2898.000000,2902.000000,-1008.000000,2277.000000,-5395.000000,-3016.000000,-529.000000,-788.000000,550.000000,8097.000000,10609.000000,-1585.000000,-4097.000000,100.000000,11.100000,65.800000,9.900000,8.700000,2.400000,1.400000,35.900000,3.300000,1.300000,3.000000,1.300000,0.200000,71.500000,85.600000,28.500000,14.400000,126,18,18,16,10,4,8,48,12,9,12,6,,98,61,17.300000,47.300000,26.200000,60.500000,14.500000,45.000000,22.200000,57.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,061219,2006-12-19,099741,CME,00,099,194079.000000,20276.000000,140555.000000,478.000000,21012.000000,8960.000000,2660.000000,78431.000000,8431.000000,1314.000000,7350.000000,2152.000000,0.000000,131521.000000,164550.000000,62558.000000,29529.000000,-36166.000000,-5313.000000,-10960.000000,-22283.000000,873.000000,3380.000000,-501.000000,-4141.000000,749.000000,-1589.000000,475.000000,-807.000000,-550.000000,-33029.000000,-32561.000000,-3137.000000,-3605.000000,100.000000,10.400000,72.400000,0.200000,10.800000,4.600000,1.400000,40.400000,4.300000,0.700000,3.800000,1.100000,0.000000,67.800000,84.800000,32.200000,15.200000,128,15,16,4,10,6,7,48,13,9,14,6,0,95,53,18.500000,49.500000,27.000000,65.300000,18.500000,49.300000,26.900000,65.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,061226,2006-12-26,099741,CME,00,099,186755.000000,20597.000000,135572.000000,900.000000,21622.000000,8318.000000,2643.000000,70848.000000,10888.000000,1401.000000,6949.000000,1233.000000,186.000000,125146.000000,161141.000000,61609.000000,25614.000000,-7324.000000,321.000000,-4983.000000,422.000000,610.000000,-642.000000,-17.000000,-7583.000000,2457.000000,87.000000,-401.000000,-919.000000,186.000000,-6375.000000,-3409.000000,-949.000000,-3915.000000,100.000000,11.000000,72.600000,0.500000,11.600000,4.500000,1.400000,37.900000,5.800000,0.800000,3.700000,0.700000,0.100000,67.000000,86.300000,33.000000,13.700000,124,15,18,4,10,5,7,42,15,9,14,5,,89,56,20.000000,48.100000,28.300000,65.300000,19.900000,47.600000,28.200000,64.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070103,2007-01-03,099741,CME,00,099,189612.000000,24784.000000,128658.000000,2485.000000,23001.000000,8283.000000,2507.000000,64339.000000,11520.000000,701.000000,7894.000000,3671.000000,188.000000,125899.000000,158013.000000,63713.000000,31599.000000,2857.000000,4187.000000,-6914.000000,1585.000000,1379.000000,-35.000000,-136.000000,-6509.000000,632.000000,-700.000000,945.000000,2438.000000,2.000000,753.000000,-3128.000000,2104.000000,5985.000000,100.000000,13.100000,67.900000,1.300000,12.100000,4.400000,1.300000,33.900000,6.100000,0.400000,4.200000,1.900000,0.100000,66.400000,83.300000,33.600000,16.700000,132,18,18,6,11,4,7,42,16,7,15,8,,94,59,18.000000,45.100000,25.200000,60.600000,18.000000,43.900000,25.200000,59.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070109,2007-01-09,099741,CME,00,099,183293.000000,27982.000000,125844.000000,2450.000000,23768.000000,7399.000000,2337.000000,57696.000000,10102.000000,962.000000,7447.000000,2715.000000,164.000000,122806.000000,151973.000000,60487.000000,31320.000000,-6319.000000,3198.000000,-2814.000000,-35.000000,767.000000,-884.000000,-170.000000,-6643.000000,-1418.000000,261.000000,-447.000000,-956.000000,-24.000000,-3093.000000,-6040.000000,-3226.000000,-279.000000,100.000000,15.300000,68.700000,1.300000,13.000000,4.000000,1.300000,31.500000,5.500000,0.500000,4.100000,1.500000,0.100000,67.000000,82.900000,33.000000,17.100000,127,21,16,8,12,5,8,34,16,7,16,7,,92,59,23.100000,47.100000,30.500000,62.700000,23.000000,46.200000,30.400000,61.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070116,2007-01-16,099741,CME,00,099,164594.000000,25869.000000,97534.000000,3319.000000,24147.000000,7145.000000,2312.000000,34131.000000,9659.000000,1635.000000,9231.000000,2682.000000,192.000000,100836.000000,124478.000000,63758.000000,40116.000000,-18699.000000,-2113.000000,-28310.000000,869.000000,379.000000,-254.000000,-25.000000,-23565.000000,-443.000000,673.000000,1784.000000,-33.000000,28.000000,-21970.000000,-27495.000000,3271.000000,8796.000000,100.000000,15.700000,59.300000,2.000000,14.700000,4.300000,1.400000,20.700000,5.900000,1.000000,5.600000,1.600000,0.100000,61.300000,75.600000,38.700000,24.400000,119,21,14,7,14,4,8,29,18,10,13,6,,88,57,16.100000,48.400000,23.200000,57.400000,16.000000,47.000000,23.000000,56.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070123,2007-01-23,099741,CME,00,099,169518.000000,30043.000000,101383.000000,4522.000000,24846.000000,8935.000000,2141.000000,41113.000000,10734.000000,1584.000000,10014.000000,4543.000000,0.000000,114263.000000,133842.000000,55255.000000,35676.000000,4924.000000,4174.000000,3849.000000,1203.000000,699.000000,1790.000000,-171.000000,6982.000000,1075.000000,-51.000000,783.000000,1861.000000,-192.000000,13427.000000,9364.000000,-8503.000000,-4440.000000,100.000000,17.700000,59.800000,2.700000,14.700000,5.300000,1.300000,24.300000,6.300000,0.900000,5.900000,2.700000,0.000000,67.400000,79.000000,32.600000,21.000000,130,24,14,9,13,5,8,37,16,9,14,7,0,98,58,16.600000,50.500000,23.500000,59.800000,16.500000,49.000000,23.300000,58.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070130,2007-01-30,099741,CME,00,099,174218.000000,35253.000000,103255.000000,3339.000000,24310.000000,9489.000000,2156.000000,47316.000000,14363.000000,1336.000000,7174.000000,2669.000000,199.000000,121083.000000,136806.000000,53135.000000,37412.000000,4700.000000,5210.000000,1872.000000,-1183.000000,-536.000000,554.000000,15.000000,6203.000000,3629.000000,-248.000000,-2840.000000,-1874.000000,199.000000,6820.000000,2964.000000,-2120.000000,1736.000000,100.000000,20.200000,59.300000,1.900000,14.000000,5.400000,1.200000,27.200000,8.200000,0.800000,4.100000,1.500000,0.100000,69.500000,78.500000,30.500000,21.500000,126,24,14,8,12,5,8,33,20,10,13,5,,96,58,22.000000,48.600000,29.300000,58.800000,21.400000,47.300000,28.800000,57.500000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070206,2007-02-06,099741,CME,00,099,182666.000000,54127.000000,107886.000000,3314.000000,23095.000000,10499.000000,2197.000000,36900.000000,18984.000000,1605.000000,6564.000000,3619.000000,295.000000,128097.000000,148399.000000,54569.000000,34267.000000,8448.000000,18874.000000,4631.000000,-25.000000,-1215.000000,1010.000000,41.000000,-10416.000000,4621.000000,269.000000,-610.000000,950.000000,96.000000,7014.000000,11593.000000,1434.000000,-3145.000000,100.000000,29.600000,59.100000,1.800000,12.600000,5.700000,1.200000,20.200000,10.400000,0.900000,3.600000,2.000000,0.200000,70.100000,81.200000,29.900000,18.800000,131,23,16,7,11,5,8,34,23,11,13,6,,95,65,25.000000,47.500000,31.900000,57.700000,24.400000,46.300000,31.300000,56.500000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070213,2007-02-13,099741,CME,00,099,187086.000000,31170.000000,121569.000000,2503.000000,22484.000000,11690.000000,2273.000000,64685.000000,15011.000000,1436.000000,8665.000000,1061.000000,208.000000,133424.000000,155751.000000,53662.000000,31335.000000,4420.000000,-22957.000000,13683.000000,-811.000000,-611.000000,1191.000000,76.000000,27785.000000,-3973.000000,-169.000000,2101.000000,-2558.000000,-87.000000,5327.000000,7352.000000,-907.000000,-2932.000000,100.000000,16.700000,65.000000,1.300000,12.000000,6.200000,1.200000,34.600000,8.000000,0.800000,4.600000,0.600000,0.100000,71.300000,83.300000,28.700000,16.700000,133,23,16,5,11,6,8,39,20,11,16,,,100,59,21.000000,51.100000,28.000000,61.100000,20.900000,49.900000,27.900000,59.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070220,2007-02-20,099741,CME,00,099,202370.000000,31706.000000,141691.000000,2138.000000,23451.000000,11783.000000,2365.000000,73637.000000,10136.000000,1664.000000,12032.000000,1426.000000,317.000000,147310.000000,171520.000000,55060.000000,30850.000000,15284.000000,536.000000,20122.000000,-365.000000,967.000000,93.000000,92.000000,8952.000000,-4875.000000,228.000000,3367.000000,365.000000,109.000000,13886.000000,15769.000000,1398.000000,-485.000000,100.000000,15.700000,70.000000,1.100000,11.600000,5.800000,1.200000,36.400000,5.000000,0.800000,5.900000,0.700000,0.200000,72.800000,84.800000,27.200000,15.200000,137,21,18,6,12,6,7,43,15,9,18,4,,105,57,22.100000,53.200000,28.400000,64.400000,22.000000,52.200000,28.300000,63.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070227,2007-02-27,099741,CME,00,099,221471.000000,34300.000000,154035.000000,3175.000000,22824.000000,12190.000000,2891.000000,82058.000000,12322.000000,2114.000000,12134.000000,1791.000000,226.000000,159722.000000,188744.000000,61749.000000,32727.000000,19101.000000,2594.000000,12344.000000,1037.000000,-627.000000,407.000000,526.000000,8421.000000,2186.000000,450.000000,102.000000,365.000000,-91.000000,12412.000000,17224.000000,6689.000000,1877.000000,100.000000,15.500000,69.600000,1.400000,10.300000,5.500000,1.300000,37.100000,5.600000,1.000000,5.500000,0.800000,0.100000,72.100000,85.200000,27.900000,14.800000,141,21,19,8,11,8,7,44,16,13,18,4,,111,60,20.500000,49.600000,26.800000,63.300000,20.400000,48.600000,26.800000,62.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070306,2007-03-06,099741,CME,00,099,201319.000000,39705.000000,135997.000000,5902.000000,21562.000000,14269.000000,2668.000000,66258.000000,10419.000000,1968.000000,8074.000000,2071.000000,196.000000,146333.000000,173490.000000,54986.000000,27829.000000,-20152.000000,5405.000000,-18038.000000,2727.000000,-1262.000000,2079.000000,-223.000000,-15800.000000,-1903.000000,-146.000000,-4060.000000,280.000000,-30.000000,-13389.000000,-15254.000000,-6763.000000,-4898.000000,100.000000,19.700000,67.600000,2.900000,10.700000,7.100000,1.300000,32.900000,5.200000,1.000000,4.000000,1.000000,0.100000,72.700000,86.200000,27.300000,13.800000,133,24,18,10,10,9,7,38,16,11,13,5,,103,60,21.900000,54.000000,29.400000,65.200000,21.800000,51.700000,29.300000,62.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070313,2007-03-13,099741,CME,00,099,216699.000000,33003.000000,133661.000000,19121.000000,21951.000000,13614.000000,2483.000000,71773.000000,8119.000000,3067.000000,6689.000000,5260.000000,1701.000000,159788.000000,187026.000000,56911.000000,29673.000000,15380.000000,-6702.000000,-2336.000000,13219.000000,389.000000,-655.000000,-185.000000,5515.000000,-2300.000000,1099.000000,-1385.000000,3189.000000,1505.000000,13455.000000,13536.000000,1925.000000,1844.000000,100.000000,15.200000,61.700000,8.800000,10.100000,6.300000,1.100000,33.100000,3.700000,1.400000,3.100000,2.400000,0.800000,73.700000,86.300000,26.300000,13.700000,134,21,20,14,11,8,7,43,14,10,11,5,,101,67,22.500000,48.500000,30.900000,62.500000,19.000000,44.000000,25.800000,55.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070320,2007-03-20,099741,CME,00,099,182591.000000,18587.000000,124051.000000,1681.000000,21388.000000,15684.000000,2461.000000,72699.000000,7062.000000,363.000000,8213.000000,2865.000000,91.000000,125483.000000,154258.000000,57108.000000,28333.000000,-34108.000000,-14416.000000,-9610.000000,-17440.000000,-563.000000,2070.000000,-22.000000,926.000000,-1057.000000,-2704.000000,1524.000000,-2395.000000,-1610.000000,-34305.000000,-32768.000000,197.000000,-1340.000000,100.000000,10.200000,67.900000,0.900000,11.700000,8.600000,1.300000,39.800000,3.900000,0.200000,4.500000,1.600000,0.000000,68.700000,84.500000,31.300000,15.500000,130,18,19,6,10,9,7,45,13,,11,5,,91,55,20.200000,46.300000,28.300000,62.500000,20.100000,45.400000,28.200000,61.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070327,2007-03-27,099741,CME,00,099,192918.000000,17305.000000,123473.000000,3212.000000,21354.000000,14441.000000,2448.000000,81280.000000,12474.000000,420.000000,10347.000000,4951.000000,73.000000,136439.000000,161492.000000,56479.000000,31426.000000,10327.000000,-1282.000000,-578.000000,1531.000000,-34.000000,-1243.000000,-13.000000,8581.000000,5412.000000,57.000000,2134.000000,2086.000000,-18.000000,10956.000000,7234.000000,-629.000000,3093.000000,100.000000,9.000000,64.000000,1.700000,11.100000,7.500000,1.300000,42.100000,6.500000,0.200000,5.400000,2.600000,0.000000,70.700000,83.700000,29.300000,16.300000,142,18,23,6,9,8,6,48,15,,15,7,,96,61,21.300000,41.900000,29.600000,57.900000,21.200000,40.800000,29.600000,56.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070403,2007-04-03,099741,CME,00,099,198368.000000,15047.000000,133618.000000,2525.000000,21884.000000,14089.000000,2249.000000,86207.000000,10320.000000,420.000000,8955.000000,4001.000000,77.000000,137364.000000,167299.000000,61004.000000,31069.000000,5450.000000,-2258.000000,10145.000000,-687.000000,530.000000,-352.000000,-199.000000,4927.000000,-2154.000000,0.000000,-1392.000000,-950.000000,4.000000,925.000000,5807.000000,4525.000000,-357.000000,100.000000,7.600000,67.400000,1.300000,11.000000,7.100000,1.100000,43.500000,5.200000,0.200000,4.500000,2.000000,0.000000,69.200000,84.300000,30.800000,15.700000,142,16,23,6,10,7,6,50,15,,15,7,,96,62,24.000000,45.000000,32.200000,60.300000,23.900000,43.900000,32.100000,59.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070410,2007-04-10,099741,CME,00,099,212087.000000,14408.000000,139714.000000,3784.000000,23721.000000,16081.000000,2900.000000,94986.000000,10360.000000,622.000000,9884.000000,2622.000000,87.000000,150392.000000,176170.000000,61695.000000,35917.000000,13719.000000,-639.000000,6096.000000,1259.000000,1837.000000,1992.000000,651.000000,8779.000000,40.000000,202.000000,929.000000,-1379.000000,10.000000,13028.000000,8871.000000,691.000000,4848.000000,100.000000,6.800000,65.900000,1.800000,11.200000,7.600000,1.400000,44.800000,4.900000,0.300000,4.700000,1.200000,0.000000,70.900000,83.100000,29.100000,16.900000,142,15,22,7,12,8,8,51,15,4,14,5,,103,60,22.800000,46.000000,32.100000,60.500000,22.800000,44.700000,32.100000,58.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070417,2007-04-17,099741,CME,00,099,217447.000000,14808.000000,144378.000000,3301.000000,24546.000000,16095.000000,2886.000000,93752.000000,12723.000000,435.000000,12894.000000,1988.000000,123.000000,152745.000000,181929.000000,64702.000000,35518.000000,5360.000000,400.000000,4664.000000,-483.000000,825.000000,14.000000,-14.000000,-1234.000000,2363.000000,-187.000000,3010.000000,-634.000000,36.000000,2353.000000,5759.000000,3007.000000,-399.000000,100.000000,6.800000,66.400000,1.500000,11.300000,7.400000,1.300000,43.100000,5.900000,0.200000,5.900000,0.900000,0.100000,70.200000,83.700000,29.800000,16.300000,152,17,24,8,12,8,8,55,15,5,17,4,,111,64,19.900000,44.900000,28.800000,58.900000,19.800000,43.900000,28.700000,57.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070424,2007-04-24,099741,CME,00,099,232312.000000,13913.000000,146600.000000,5516.000000,26217.000000,16617.000000,2478.000000,103806.000000,18369.000000,416.000000,12467.000000,2916.000000,135.000000,164948.000000,193047.000000,67364.000000,39265.000000,14865.000000,-895.000000,2222.000000,2215.000000,1671.000000,522.000000,-408.000000,10054.000000,5646.000000,-19.000000,-427.000000,928.000000,12.000000,12203.000000,11118.000000,2662.000000,3747.000000,100.000000,6.000000,63.100000,2.400000,11.300000,7.200000,1.100000,44.700000,7.900000,0.200000,5.400000,1.300000,0.100000,71.000000,83.100000,29.000000,16.900000,151,16,25,10,12,8,8,54,15,,16,6,,109,64,20.500000,40.300000,29.000000,54.700000,20.400000,38.400000,28.700000,52.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070501,2007-05-01,099741,CME,00,099,235249.000000,13622.000000,148257.000000,7125.000000,29074.000000,17842.000000,2216.000000,101484.000000,15739.000000,485.000000,13606.000000,4447.000000,246.000000,167858.000000,196357.000000,67391.000000,38892.000000,2937.000000,-291.000000,1657.000000,1609.000000,2857.000000,1225.000000,-262.000000,-2322.000000,-2630.000000,69.000000,1139.000000,1531.000000,111.000000,2910.000000,3310.000000,27.000000,-373.000000,100.000000,5.800000,63.000000,3.000000,12.400000,7.600000,0.900000,43.100000,6.700000,0.200000,5.800000,1.900000,0.100000,71.400000,83.500000,28.600000,16.500000,153,15,25,11,13,8,8,53,16,7,16,7,,110,71,22.100000,39.400000,32.200000,54.300000,22.100000,36.800000,31.100000,51.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070508,2007-05-08,099741,CME,00,099,223364.000000,14975.000000,136753.000000,7595.000000,29348.000000,17948.000000,2517.000000,96771.000000,16830.000000,1264.000000,10034.000000,4352.000000,309.000000,162813.000000,187568.000000,60551.000000,35796.000000,-11885.000000,1353.000000,-11504.000000,470.000000,274.000000,106.000000,301.000000,-4713.000000,1091.000000,779.000000,-3572.000000,-95.000000,63.000000,-5045.000000,-8789.000000,-6840.000000,-3096.000000,100.000000,6.700000,61.200000,3.400000,13.100000,8.000000,1.100000,43.300000,7.500000,0.600000,4.500000,1.900000,0.100000,72.900000,84.000000,27.100000,16.000000,147,16,26,10,15,7,10,49,16,8,12,6,,105,72,23.600000,38.100000,32.800000,53.600000,23.500000,35.500000,31.400000,51.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070515,2007-05-15,099741,CME,00,099,236773.000000,15451.000000,146857.000000,5976.000000,29014.000000,18672.000000,2544.000000,112640.000000,19139.000000,1789.000000,10280.000000,4721.000000,308.000000,178002.000000,200006.000000,58771.000000,36767.000000,13409.000000,476.000000,10104.000000,-1619.000000,-334.000000,724.000000,27.000000,15869.000000,2309.000000,525.000000,246.000000,369.000000,-1.000000,15189.000000,12438.000000,-1780.000000,971.000000,100.000000,6.500000,62.000000,2.500000,12.300000,7.900000,1.100000,47.600000,8.100000,0.800000,4.300000,2.000000,0.100000,75.200000,84.500000,24.800000,15.500000,154,17,25,11,15,7,10,53,16,8,13,7,,113,72,24.200000,37.300000,33.000000,53.300000,24.200000,35.600000,32.600000,51.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070522,2007-05-22,099741,CME,00,099,218897.000000,24300.000000,123418.000000,6878.000000,30417.000000,18707.000000,2943.000000,90284.000000,21496.000000,2202.000000,8504.000000,4474.000000,323.000000,165851.000000,180441.000000,53046.000000,38456.000000,-17876.000000,8849.000000,-23439.000000,902.000000,1403.000000,35.000000,399.000000,-22356.000000,2357.000000,413.000000,-1776.000000,-247.000000,15.000000,-12151.000000,-19565.000000,-5725.000000,1689.000000,100.000000,11.100000,56.400000,3.100000,13.900000,8.500000,1.300000,41.200000,9.800000,1.000000,3.900000,2.000000,0.100000,75.800000,82.400000,24.200000,17.600000,150,21,22,12,16,8,11,44,21,10,11,7,,108,77,26.400000,35.000000,35.100000,50.400000,26.300000,32.400000,33.500000,47.600000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070529,2007-05-29,099741,CME,00,099,213871.000000,22226.000000,126941.000000,4595.000000,30718.000000,18763.000000,3164.000000,87434.000000,18099.000000,1952.000000,7295.000000,5262.000000,334.000000,157718.000000,179110.000000,56153.000000,34761.000000,-5026.000000,-2074.000000,3523.000000,-2283.000000,301.000000,56.000000,221.000000,-2850.000000,-3397.000000,-250.000000,-1209.000000,788.000000,11.000000,-8133.000000,-1331.000000,3107.000000,-3695.000000,100.000000,10.400000,59.400000,2.100000,14.400000,8.800000,1.500000,40.900000,8.500000,0.900000,3.400000,2.500000,0.200000,73.700000,83.700000,26.300000,16.300000,146,18,24,10,16,8,11,42,22,11,10,6,4,106,76,24.900000,36.800000,33.000000,52.300000,24.800000,35.100000,32.500000,50.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,070605,2007-06-05,099741,CME,00,099,214948.000000,24388.000000,117006.000000,5780.000000,31279.000000,18400.000000,3278.000000,81534.000000,19823.000000,1739.000000,7190.000000,7657.000000,379.000000,155567.000000,174062.000000,59381.000000,40886.000000,1077.000000,2162.000000,-9935.000000,1185.000000,561.000000,-363.000000,114.000000,-5900.000000,1724.000000,-213.000000,-105.000000,2395.000000,45.000000,-2151.000000,-5048.000000,3228.000000,6125.000000,100.000000,11.300000,54.400000,2.700000,14.600000,8.600000,1.500000,37.900000,9.200000,0.800000,3.300000,3.600000,0.200000,72.400000,81.000000,27.600000,19.000000,148,23,23,11,15,9,11,39,20,11,9,10,4,106,79,21.200000,31.400000,31.100000,47.800000,21.100000,29.300000,30.600000,45.400000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
